id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address,geocode,lon,lat,cafe,fuel,restaurant,pub,bank,bus_station,veterinary,pharmacy,fountain,post_office,fast_food,parking,taxi,food_court,dentist,vending_machine,social_facility,parcel_locker,townhall,library,community_centre,bicycle_repair_station,police,bicycle_rental,atm,charging_station,place_of_worship,toilets,clock,ice_cream,chair,doctors,kindergarten,childcare,rental,bum,parking_entrance,nightclub,marketplace,bar,car_wash,school,biergarten,language_school,bbq,smoking_area,arts_centre,cinema,bureau_de_change,courthouse,clinic,shelter,printer,parking_space,studio,motorcycle_parking,hunting_stand,escooter_rental,coworking_space,hospital,vehicle_ramp,driving_school,theatre,waste_disposal,air_filling,mist_spraying_cooler,art_school,nursing_home,car_rental,compressed_air,dojo,public_hall,table,internet_cafe,playhouse,dog_toilet,ferry_terminal,workshop,music_school,university,public_bookcase,college,dancing_school,casino,ticket_validator,trolley_bay,money_transfer,dressing_room,water_point,gambling,lounger,weighbridge,prison,funeral_hall,fire_station,migrant_detention_centre,food,vacuum_cleaner,boat_rental,animal_boarding,vehicle_inspection,shower,social_centre,monastery,ski_rental,yes,office,grit_bin,locker,music_venue,ritual_bath,hookah_lounge,training,dormitory,sanitary_dump_station,device_charging_station,left_luggage,car_sharing,luggage_locker,karaoke_box,stripclub,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient,pagerank
23,6673,19,Ajka,3,2,3,183,29106,ifjúság utca,1/A,0,"ifjúság utca 1/A, Ajka","{'x': 17.549390000081, 'y': 47.107720015155}",17.549390000081,47.107720015155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,72.0,4.645161290322581,3182.68,44.20388888888888,2.7096774193548385,"{0: 0, 1: 6, 2: 0, 3: 22, 4: 3}","{0: 0.0, 1: 0.1935483870967742, 2: 0.0, 3: 0.7096774193548387, 4: 0.0967741935483871}",25.0,1591.3400000000001,36.0,44.20388888888889,1.0497777472741452,0.0,1.0,0.2,0.2097902097902098,0.2149425287356322,0.004768583445853249,0.0,0.04338763974200481
24,6673,19,Ajka,3,2,3,183,29106,kiss jános utca,3,0,"kiss jános utca 3, Ajka","{'x': 17.531939967317, 'y': 47.092599983836}",17.531939967317,47.092599983836,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,3.5,1392.73,99.48071428571428,2.25,"{0: 0, 1: 3, 2: 0, 3: 5}","{0: 0.0, 1: 0.375, 2: 0.0, 3: 0.625}",5.0,696.365,7.0,99.48071428571428,1.2465367599616783,0.0,1.0,0.8571428571428571,0.5833333333333334,0.7142857142857142,0.5650995703217849,0.0,0.19969732642894472
25,6673,19,Ajka,3,2,3,183,29106,kossuth utca,14,2,"kossuth utca 14, Ajka","{'x': 17.556949973831, 'y': 47.110280016023}",17.556949973831,47.110280016023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,78.0,4.333333333333333,4173.301999999999,53.50387179487178,2.6944444444444446,"{0: 0, 1: 7, 2: 0, 3: 26, 4: 3}","{0: 0.0, 1: 0.19444444444444445, 2: 0.0, 3: 0.7222222222222222, 4: 0.08333333333333333}",29.0,2086.651,39.0,53.50387179487179,1.0537094466037353,0.02564102564102564,1.0,0.17142857142857143,0.24475524475524477,0.569747899159664,0.036474922235378814,0.0,0.03552157481250989
26,6673,19,Ajka,3,2,3,183,29106,kosztolányi utca,13,1,"kosztolányi utca 13, Ajka","{'x': 17.550219976134, 'y': 47.105889994235}",17.550219976134,47.105889994235,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,54.0,4.153846153846154,4461.218,82.61514814814815,2.6153846153846154,"{0: 0, 1: 7, 2: 0, 3: 15, 4: 4}","{0: 0.0, 1: 0.2692307692307692, 2: 0.0, 3: 0.5769230769230769, 4: 0.15384615384615385}",19.0,2230.6090000000004,27.0,82.61514814814817,1.0043685035033578,0.0,1.0,0.08,0.1937984496124031,0.0,0.08642892263090415,0.0,0.020930030080245667
27,6673,19,Ajka,3,2,3,183,29106,rákóczi ferenc utca,4,2,"rákóczi ferenc utca 4, Ajka","{'x': 17.564540038614, 'y': 47.104319979951}",17.564540038614,47.104319979951,,,1.0,,4.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,110.0,4.782608695652174,6018.422000000003,54.7129272727273,2.739130434782609,"{0: 0, 1: 6, 2: 0, 3: 40}","{0: 0.0, 1: 0.13043478260869565, 2: 0.0, 3: 0.8695652173913043}",40.0,3009.211,55.0,54.71292727272727,1.071167660981535,0.0,1.0,0.044444444444444446,0.17647058823529413,0.0,0.06485428767070235,0.0,0.010716254010385718
28,6673,19,Ajka,3,2,3,183,29106,rákóczi ferenc utca,4,2,"rákóczi ferenc utca 4, Ajka","{'x': 17.564540038614, 'y': 47.104319979951}",17.564540038614,47.104319979951,,,1.0,,4.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,110.0,4.782608695652174,6018.422000000003,54.7129272727273,2.739130434782609,"{0: 0, 1: 6, 2: 0, 3: 40}","{0: 0.0, 1: 0.13043478260869565, 2: 0.0, 3: 0.8695652173913043}",40.0,3009.211,55.0,54.71292727272727,1.071167660981535,0.0,1.0,0.044444444444444446,0.17647058823529413,0.0,0.06485428767070235,0.0,0.010716254010385718
29,6673,19,Ajka,3,2,3,183,29106,sport utca,12,1,"sport utca 12, Ajka","{'x': 17.551699968777, 'y': 47.109009990054}",17.551699968777,47.109009990054,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,114.0,4.75,4810.863999999998,42.20056140350875,2.6875,"{0: 0, 1: 9, 2: 0, 3: 36, 4: 3}","{0: 0.0, 1: 0.1875, 2: 0.0, 3: 0.75, 4: 0.0625}",39.0,2405.4319999999984,57.0,42.20056140350874,1.0826381263999154,0.0,1.0,0.1276595744680851,0.19421487603305784,0.482886216466235,0.305208118037074,0.3333333333333333,0.021635547718951507
31,31653,13,Albertirsa,3,2,3,124,12016,madách utca,44,0,"madách utca 44, Albertirsa","{'x': 19.585340032161, 'y': 47.254320004608}",19.585340032161,47.254320004608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,1268.32,211.38666666666666,3.25,"{0: 0, 1: 0, 2: 0, 3: 3, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.75, 4: 0.25}",4.0,634.16,3.0,211.38666666666666,0.9999995402329074,0.0,1.0,2.0,1.0,1.0,0.707106878039843,0.0,0.4797305739863631
32,31653,13,Albertirsa,3,2,3,124,12016,pesti út,126/8,2,"pesti út 126/8, Albertirsa","{'x': 19.60018999856, 'y': 47.254229982968}",19.60018999856,47.254229982968,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,32.0,4.0,1990.6439999999998,62.20762499999999,2.625,"{0: 0, 1: 4, 2: 0, 3: 10, 4: 2}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.625, 4: 0.125}",12.0,995.322,16.0,62.207625,1.0628332916833825,0.0,1.0,0.4,0.3125,0.34761904761904766,0.3575615597696198,0.0,0.08311442039346156
33,31653,13,Albertirsa,3,2,3,124,12016,rákóczi utca,37,2,"rákóczi utca 37, Albertirsa","{'x': 19.607089981254, 'y': 47.249449993134}",19.607089981254,47.249449993134,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,18.0,4.0,1706.0140000000001,94.77855555555556,3.2222222222222223,"{0: 0, 1: 0, 2: 0, 3: 7, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.7777777777777778, 4: 0.2222222222222222}",9.0,853.0070000000001,9.0,94.77855555555556,1.000003277663608,0.0,1.0,0.5,0.3333333333333333,0.03571428571428571,0.3396038254493623,0.0,0.10688897710299228
34,31653,13,Albertirsa,3,2,3,124,12016,temesvári utca,54,0,"temesvári utca 54, Albertirsa","{'x': 19.605489959757, 'y': 47.237100013177}",19.605489959757,47.237100013177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,390.586,97.6465,3.0,"{0: 0, 1: 0, 2: 0, 3: 3}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",3.0,195.293,2.0,97.6465,1.000002111090332,0.0,1.0,1.0,0.6666666666666666,0.0,0.5000000644180599,0.0,0.25675708783778944
35,23199,13,Alsónémedi,4,3,5,129,5144,akácfa utca,36,0,"akácfa utca 36, Alsónémedi","{'x': 19.156039990092, 'y': 47.30871998114}",19.156039990092,47.30871998114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,1083.768,270.942,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 2, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",3.0,541.884,2.0,270.942,0.9999995833991382,0.0,1.0,2.0,1.0,1.0,0.707106690085642,0.0,0.48648582432442095
36,23199,13,Alsónémedi,4,3,5,129,5144,árpád utca,1,0,"árpád utca 1, Alsónémedi","{'x': 19.161540027317, 'y': 47.325259990676}",19.161540027317,47.325259990676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,4.5,652.284,36.238,3.25,"{0: 0, 1: 0, 2: 0, 3: 6, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.75, 4: 0.25}",8.0,326.14199999999994,9.0,36.23799999999999,1.0016218545685798,0.0,1.0,0.8571428571428571,0.4117647058823529,0.2857142857142857,0.43803539271963204,0.3333333333333333,0.15690660939315537
37,23199,13,Alsónémedi,4,3,5,129,5144,árpád utca,53,1,"árpád utca 53, Alsónémedi","{'x': 19.154580030197, 'y': 47.324409981875}",19.154580030197,47.324409981875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,4.0,1012.0939999999998,101.20939999999999,3.2,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8, 4: 0.2}",5.0,506.04699999999997,5.0,101.20939999999999,1.6090970217958471,0.2,1.0,0.5,0.5,0.0,0.29969274456613276,0.0,0.11237200123034771
41,23199,13,Alsónémedi,4,3,5,129,5144,haraszti út,126/II,0,"haraszti út 126/II, Alsónémedi","{'x': 19.146554001958, 'y': 47.32584950709}",19.146554001958,47.32584950709,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,18.0,4.0,2186.1500000000005,121.45277777777781,3.111111111111111,"{0: 0, 1: 0, 2: 0, 3: 8, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8888888888888888, 4: 0.1111111111111111}",9.0,1093.075,9.0,121.45277777777778,1.0001962579999404,0.0,1.0,0.5,0.4,0.07142857142857142,0.36073535734452533,0.0,0.10690090283435094
42,23199,13,Alsónémedi,4,3,5,129,5144,hős utca,2,1,"hős utca 2, Alsónémedi","{'x': 19.169049961105, 'y': 47.312300017715}",19.169049961105,47.312300017715,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,56.0,4.869565217391305,3949.471999999999,70.52628571428569,3.0434782608695654,"{0: 0, 1: 0, 2: 0, 3: 22, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.9565217391304348, 4: 0.043478260869565216}",23.0,1974.7359999999999,28.0,70.5262857142857,1.035945105466669,0.0,1.0,0.36363636363636365,0.34375,0.2907647907647907,0.4646861809938983,0.16666666666666666,0.06314332220370328
43,23199,13,Alsónémedi,4,3,5,129,5144,kinizsi utca,5,1,"kinizsi utca 5, Alsónémedi","{'x': 19.163020019961, 'y': 47.315930010432}",19.163020019961,47.315930010432,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,36.0,4.8,2843.628,78.98966666666666,2.933333333333333,"{0: 0, 1: 1, 2: 0, 3: 13, 4: 1}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.8666666666666667, 4: 0.06666666666666667}",14.0,1421.8140000000003,18.0,78.98966666666668,1.0069789083272607,0.0,1.0,0.42857142857142855,0.3684210526315789,0.16575091575091574,0.259140025811451,0.0,0.08475499572545347
46,23199,13,Alsónémedi,4,3,5,129,5144,nefelejcs utca,5,0,"nefelejcs utca 5, Alsónémedi","{'x': 19.151820037119, 'y': 47.325810011162}",19.151820037119,47.325810011162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,28.0,4.666666666666667,2789.534,99.62621428571428,3.1666666666666665,"{0: 0, 1: 0, 2: 0, 3: 10, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8333333333333334, 4: 0.16666666666666666}",12.0,1394.7670000000003,14.0,99.62621428571431,1.0062772805676323,0.0,1.0,0.5454545454545454,0.5,0.35454545454545455,0.35921759351069604,0.0,0.1027151505100804
47,23199,13,Alsónémedi,4,3,5,129,5144,öreg-tó utca,21,2,"öreg-tó utca 21, Alsónémedi","{'x': 19.16791, 'y': 47.31231}",19.16791,47.31231,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,48.0,4.8,3352.026,69.83387499999999,3.05,"{0: 0, 1: 0, 2: 0, 3: 19, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.95, 4: 0.05}",20.0,1676.0129999999997,24.0,69.83387499999999,1.0422355778735142,0.0,1.0,0.3157894736842105,0.36538461538461536,0.2573099415204678,0.23942974204682152,0.0,0.05864192987867155
48,23199,13,Alsónémedi,4,3,5,129,5144,róna utca,10,2,"róna utca 10, Alsónémedi","{'x': 19.14813996253, 'y': 47.328110005394}",19.14813996253,47.328110005394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,24.0,4.8,2147.986,89.49941666666666,3.0,"{0: 0, 1: 0, 2: 0, 3: 10}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",10.0,1073.993,12.0,89.49941666666666,1.0022982031899264,0.0,1.0,0.6666666666666666,0.47368421052631576,0.29166666666666663,0.27888096580198846,0.0,0.12944672061573856
49,21032,5,Alsózsolca,3,2,3,61,5766,ady endre út,5,2,"ady endre út 5, Alsózsolca","{'x': 20.871120039779, 'y': 48.075339993497}",20.871120039779,48.075339993497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,18.0,4.0,1664.098,92.44988888888889,2.7777777777777777,"{0: 0, 1: 2, 2: 0, 3: 5, 4: 2}","{0: 0.0, 1: 0.2222222222222222, 2: 0.0, 3: 0.5555555555555556, 4: 0.2222222222222222}",7.0,832.0490000000001,9.0,92.44988888888889,1.0622319384269567,0.0,1.0,0.5,0.38095238095238093,0.08928571428571427,0.2795171584255931,0.0,0.10896290258323515
52,21032,5,Alsózsolca,3,2,3,61,5766,árpád út,16,2,"árpád út 16, Alsózsolca","{'x': 20.878699962459, 'y': 48.078459989316}",20.878699962459,48.078459989316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,3.3333333333333335,963.956,96.3956,2.6666666666666665,"{0: 0, 1: 1, 2: 0, 3: 5}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.8333333333333334}",5.0,481.978,5.0,96.3956,1.0000006503125822,0.0,1.0,0.4,0.45454545454545453,0.0,0.3250561016769241,0.0,0.10492676331204676
53,21032,5,Alsózsolca,3,2,3,61,5766,bajcsy-zsilinszky út,27,0,"bajcsy-zsilinszky út 27, Alsózsolca","{'x': 20.876689982077, 'y': 48.076710015571}",20.876689982077,48.076710015571,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,4.0,2127.3520000000003,212.73520000000002,3.2,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8, 4: 0.2}",5.0,1063.6760000000002,5.0,212.73520000000002,1.083071416524673,0.0,1.0,1.0,0.5714285714285714,0.0,0.4971525984525413,1.0,0.19182193316290375
54,21032,5,Alsózsolca,3,2,3,61,5766,bartók béla út,15,0,"bartók béla út 15, Alsózsolca","{'x': 20.88816002984, 'y': 48.062760014116}",20.88816002984,48.062760014116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,32.0,4.571428571428571,3279.888000000001,102.49650000000003,3.142857142857143,"{0: 0, 1: 1, 2: 0, 3: 9, 4: 4}","{0: 0.0, 1: 0.07142857142857142, 2: 0.0, 3: 0.6428571428571429, 4: 0.2857142857142857}",13.0,1639.944,16.0,102.4965,1.0349748529651779,0.0,1.0,0.46153846153846156,0.43333333333333335,0.19444444444444445,0.42066527311655216,0.0,0.08431860805406502
55,21032,5,Alsózsolca,3,2,3,61,5766,bartók béla út,21,0,"bartók béla út 21, Alsózsolca","{'x': 20.887749987136, 'y': 48.062459983892}",20.887749987136,48.062459983892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,30.0,4.615384615384615,2397.97,79.93233333333333,3.3076923076923075,"{0: 0, 1: 0, 2: 0, 3: 9, 4: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6923076923076923, 4: 0.3076923076923077}",13.0,1198.9850000000001,15.0,79.93233333333335,1.020268004053129,0.0,1.0,0.5,0.42857142857142855,0.25757575757575757,0.3952480937478158,0.0,0.0921937823015484
56,21032,5,Alsózsolca,3,2,3,61,5766,deák ferenc út,4,0,"deák ferenc út 4, Alsózsolca","{'x': 20.878629973567, 'y': 48.079299981743}",20.878629973567,48.079299981743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20.0,3.6363636363636362,1710.364,85.51820000000001,2.4545454545454546,"{0: 0, 1: 3, 2: 0, 3: 8}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.7272727272727273}",8.0,855.182,10.0,85.51820000000001,1.0243229173100474,0.0,1.0,0.4,0.4166666666666667,0.5555555555555556,0.40926432854020467,0.0,0.09292391986963694
57,21032,5,Alsózsolca,3,2,3,61,5766,deák ferenc út,6,1,"deák ferenc út 6, Alsózsolca","{'x': 20.878910012952, 'y': 48.079220018386}",20.878910012952,48.079220018386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,20.0,3.6363636363636362,1710.364,85.51820000000001,2.4545454545454546,"{0: 0, 1: 3, 2: 0, 3: 8}","{0: 0.0, 1: 0.2727272727272727, 2: 0.0, 3: 0.7272727272727273}",8.0,855.182,10.0,85.51820000000001,1.0243229173100474,0.0,1.0,0.4,0.4166666666666667,0.5555555555555556,0.40926432854020467,0.0,0.09292391986963694
58,21032,5,Alsózsolca,3,2,3,61,5766,gagarin út,25,2,"gagarin út 25, Alsózsolca","{'x': 20.872210022468, 'y': 48.077240003309}",20.872210022468,48.077240003309,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,40.0,4.2105263157894735,3201.886,80.04715,2.736842105263158,"{0: 0, 1: 4, 2: 0, 3: 12, 4: 3}","{0: 0.0, 1: 0.21052631578947367, 2: 0.0, 3: 0.631578947368421, 4: 0.15789473684210525}",15.0,1600.943,20.0,80.04715,1.031405067356595,0.0,1.0,0.4444444444444444,0.42857142857142855,0.5751633986928105,0.46881991991589733,0.0,0.08614601558720933
59,21032,5,Alsózsolca,3,2,3,61,5766,gárdonyi út,9,2,"gárdonyi út 9, Alsózsolca","{'x': 20.892360033883, 'y': 48.074619988014}",20.892360033883,48.074619988014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,16.0,4.571428571428571,2024.3519999999999,126.52199999999999,3.2857142857142856,"{0: 0, 1: 0, 2: 0, 3: 5, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.7142857142857143, 4: 0.2857142857142857}",7.0,1012.1759999999999,8.0,126.52199999999999,1.0000387619819524,0.0,1.0,1.0,0.6,0.16666666666666666,0.49105636304779254,0.3333333333333333,0.17752829380369703
60,21032,5,Alsózsolca,3,2,3,61,5766,johanna út,25,2,"johanna út 25, Alsózsolca","{'x': 20.890569994641, 'y': 48.065340005823}",20.890569994641,48.065340005823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,4.0,2113.1760000000004,150.9411428571429,3.142857142857143,"{0: 0, 1: 0, 2: 0, 3: 6, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8571428571428571, 4: 0.14285714285714285}",7.0,1056.588,7.0,150.94114285714286,1.071736146345384,0.0,1.0,1.0,0.6,0.43333333333333335,0.5033068561959636,0.0,0.20496377401475904
61,21032,5,Alsózsolca,3,2,3,61,5766,józsef attila út,7,2,"józsef attila út 7, Alsózsolca","{'x': 20.869840039345, 'y': 48.074549999123}",20.869840039345,48.074549999123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,4.0,1342.748,223.79133333333334,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 2, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",3.0,671.374,3.0,223.79133333333334,1.099853198736696,0.0,1.0,2.0,1.0,0.0,0.5773502691896258,1.0,0.3333333333333333
