ecimk,KSHkod,telkod,megye,telnev,teltip,teltip3,teltip8,jaraskodKSH,nepesseg,UTCA,Hazszam,eredm
5278,5175,5175,9,Hajdúszoboszló,3,2,3,100,23933,DÓZSA GYÖRGY ÚT,42,2
5279,5175,5175,9,Hajdúszoboszló,3,2,3,100,23933,RÁKÓCZI UTCA,87,1
5280,8350,8350,3,Harkakötöny,4,3,8,41,887,KÖTÖNYI UTCA,8,2
5286,14526,14526,10,Heves,3,2,3,108,10753,ERKEL FERENC UTCA,3/A,2
5287,8314,8314,6,Hódmezővásárhely,2,2,3,71,46047,FÁNCSY UTCA,10,1
5288,8314,8314,6,Hódmezővásárhely,2,2,3,71,46047,SZABADSÁG TÉR,21,1
5290,6211,6211,14,Hollád,4,3,8,144,237,PETŐFI SÁNDOR UTCA,60,1
5291,6211,6211,14,Hollád,4,3,8,144,237,PETŐFI SÁNDOR UTCA,66,2
5293,6266,6266,9,Hosszúpályi,4,3,5,96,5787,ÖSVÉNY UTCA,22,1
5294,6266,6266,9,Hosszúpályi,4,3,5,96,5787,RÁKÓCZI UTCA,1,1
5295,6266,6266,9,Hosszúpályi,4,3,5,96,5787,SZABAD UTCA,1/B,1
5296,22859,22859,16,Jánoshida,4,3,6,161,2472,TEMETŐ UTCA,6,2
5298,22859,22859,16,Jánoshida,4,3,6,161,2472,ZRÍNYI MIKLÓS UTCA,8,2
5299,17589,17589,15,Jármi,4,3,7,154,1290,VÖRÖSMARTY UTCA,11/A,2
5300,17589,17589,15,Jármi,4,3,7,154,1290,VÖRÖSMARTY UTCA,45,1
5301,17589,17589,15,Jármi,4,3,7,154,1290,VÖRÖSMARTY UTCA,63,2
5302,22202,22202,16,Jászapáti,3,2,3,161,8889,VÁROSKERT UTCA,2,1
5303,22202,22202,16,Jászapáti,3,2,3,161,8889,VASÚT UTCA,3/A,1
5304,22202,22202,16,Jászapáti,3,2,3,161,8889,VÖRÖSMARTY UTCA,18,2
5306,22105,22105,16,Jászárokszállás,3,2,3,162,7929,SZENT VINCE UTCA,20,1
5307,22105,22105,16,Jászárokszállás,3,2,3,162,7929,ZRÍNYI MIKLÓS UTCA,17,0
5309,18209,18209,16,Jászberény,3,2,3,162,27087,FORGÁCS UTCA,1,2
5310,6442,6442,3,Kalocsa,3,2,3,37,17142,MUNKÁS UTCA,7,0
5312,20473,20473,14,Kaposvár,2,2,2,143,66245,HONVÉD UTCA,31,1
5313,20473,20473,14,Kaposvár,2,2,2,143,66245,KŐRÖSI CSOMA SÁNDOR UTCA,117,0
5314,20473,20473,14,Kaposvár,2,2,2,143,66245,TÓTH ÁRPÁD UTCA,16,1
5315,28334,28334,8,Kapuvár,3,2,3,88,10495,CSERESZNYE SOR,10,0
5316,4923,4923,16,Karcag,3,2,3,163,20632,KŐRÖS UTCA,22,0
5318,6691,6691,5,Kazincbarcika,3,2,3,58,29010,VASVÁRI PÁL TÉR,5,2
5320,26684,26684,3,Kecskemét,2,2,2,38,111411,FRÁTER GYÖRGY UTCA,7,1
5321,26684,26684,3,Kecskemét,2,2,2,38,111411,HETÉNY-ÚRIHEGY TANYA,208/1,1
5322,26684,26684,3,Kecskemét,2,2,2,38,111411,MÁTYÁS KIRÁLY KÖRÚT,47,1
5323,26684,26684,3,Kecskemét,2,2,2,38,111411,PÉCSVÁRAD UTCA,6,0
5324,26684,26684,3,Kecskemét,2,2,2,38,111411,ÚRRÉT TANYA,49,0
5325,34166,34166,13,Kerepes,4,3,4,128,10068,GYÁR UTCA,14,0
5328,29249,29249,5,Kesznyéten,4,3,7,68,1863,VÖRÖSMARTY UTCA,14,1
5329,18421,18421,20,Keszthely,3,2,3,193,20619,RÓMAI ÚT,36,2
5330,17330,17330,11,Kisbér,3,2,3,111,5564,SPORT UTCA,47,0
5331,17330,17330,11,Kisbér,3,2,3,111,5564,SZENT IMRE UTCA,52/B,1
5332,17330,17330,11,Kisbér,3,2,3,111,5564,TÁNCSICS MIHÁLY UTCA,26,2
5333,9344,9344,3,Kiskőrös,3,2,3,39,14236,KORVIN UTCA,14,2
5334,20297,20297,3,Kiskunfélegyháza,3,2,3,40,30172,RIGÓ UTCA,10,0
5337,24396,24396,3,Kiskunmajsa,3,2,3,42,11229,FŐ UTCA,170,0
5338,25919,25919,16,Kisújszállás,3,2,3,163,11397,KÍGYÓ UTCA,67,1
5340,5449,5449,11,Komárom,3,2,3,112,19284,MAREK JÓZSEF UTCA,18,0
5341,26408,26408,2,Komló,3,2,3,26,24394,FENYŐ UTCA,2,0
5342,13532,13532,18,Körmend,3,2,3,177,11950,GÁRDONYI GÉZA UTCA,37,2
5343,16832,16832,18,Kőszeg,3,2,3,178,11666,KASTÉLYKERT LAKÓPARK,5,2
5345,20109,20109,18,Kőszegszerdahely,4,3,8,178,470,PETŐFI UTCA,10,2
5346,20109,20109,18,Kőszegszerdahely,4,3,8,178,470,PETŐFI UTCA,32,2
5348,6992,6992,2,Kővágótöttös,4,3,8,28,337,PETŐFI SÁNDOR UTCA,46,2
5350,15255,15255,11,Lábatlan,3,2,3,110,5033,ROZÁLIA UTCA,84,0
5351,15255,15255,11,Lábatlan,3,2,3,110,5033,SZABADSÁG UTCA,4,0
5352,15255,15255,11,Lábatlan,3,2,3,110,5033,TULIPÁN UTCA,20,0
5354,28291,28291,14,Lábod,4,3,6,145,1964,PETŐFI UTCA,3,2
5355,28291,28291,14,Lábod,4,3,6,145,1964,SPORT UTCA,23,1
5356,33330,33330,2,Lánycsók,4,3,6,27,2470,MEZŐ UTCA,13,0
5358,33330,33330,2,Lánycsók,4,3,6,27,2470,TOMORI UTCA,6,1
5359,17570,17570,19,Lesencefalu,4,3,8,189,304,KOSSUTH UTCA,128,1
5361,17570,17570,19,Lesencefalu,4,3,8,189,304,KOSSUTH UTCA,161,1
5362,10922,10922,13,Maglód,3,2,3,139,11738,BÁTHORI UTCA,30,0
5363,3683,3683,9,Magyarhomorog,4,3,8,94,919,KÖLCSEY FERENC UTCA,37,0
5364,3683,3683,9,Magyarhomorog,4,3,8,94,919,KÖZTÁRSASÁG UTCA,1,2
5365,3683,3683,9,Magyarhomorog,4,3,8,94,919,KÖZTÁRSASÁG UTCA,7,1
5367,27395,27395,5,Mályi,4,3,6,61,4124,TÉGLAGYÁR LAKÓTELEP,0,0
5368,27395,27395,5,Mályi,4,3,6,61,4124,TELEKI SÁMUEL UTCA,25,0
5369,27395,27395,5,Mályi,4,3,6,61,4124,VEZÉR UTCA,8,0
5370,23490,23490,7,Mány,4,3,6,77,2463,SPORT UTCA,6,2
5371,23490,23490,7,Mány,4,3,6,77,2463,SZENT ISTVÁN UTCA,69,0
5372,23490,23490,7,Mány,4,3,6,77,2463,TÁNCSICS MIHÁLY UTCA,4,0
5374,18874,18874,15,Mátészalka,3,2,3,154,17195,ALKOTMÁNY ÚT,40,0
5375,21768,21768,5,Megyaszó,4,3,6,66,2728,NAGY ÚT,100,1
5376,21768,21768,5,Megyaszó,4,3,6,66,2728,RÓZSA ÚT,3,1
5377,21768,21768,5,Megyaszó,4,3,6,66,2728,TANÁCSHÁZ TÉR,9,2
5378,19628,19628,4,Mezőberény,3,2,3,45,10632,SZÉNÁSKERT UTCA,13,2
5379,13833,13833,5,Mezőcsát,3,2,3,59,5980,TISZA UTCA,2/A,1
5380,13833,13833,5,Mezőcsát,3,2,3,59,5980,VÖRÖSMARTY UTCA,7,0
5381,13833,13833,5,Mezőcsát,3,2,3,59,5980,WESSELÉNYI UTCA,32,1
5382,11873,11873,4,Mezőhegyes,3,2,3,49,5712,ZALA GYÖRGY LAKÓTELEP,0,0
5384,11873,11873,4,Mezőhegyes,3,2,3,49,5712,ZALA GYÖRGY LAKÓTELEP,0,0
5385,30322,30322,4,Mezőkovácsháza,3,2,3,49,6177,SZÉCHENYI ISTVÁN LAKÓTELEP,10,1
5387,30322,30322,4,Mezőkovácsháza,3,2,3,49,6177,TANYA,36,0
5388,19433,19433,5,Mezőkövesd,3,2,3,60,16559,MUSKÁTLI UTCA,13,1
5390,30456,30456,5,Miskolc,2,2,2,61,167754,BÁTHORI ISTVÁN UTCA,38,1
5391,30456,30456,5,Miskolc,2,2,2,61,167754,ENDRŐDI SÁNDOR UTCA,1,2
5392,30456,30456,5,Miskolc,2,2,2,61,167754,GÖRGEY ARTUR UTCA,14,1
5393,30456,30456,5,Miskolc,2,2,2,61,167754,KIRÁLY UTCA,24,0
5394,30456,30456,5,Miskolc,2,2,2,61,167754,KISS TÁBORNOK ÚT,20,2
5395,30456,30456,5,Miskolc,2,2,2,61,167754,LYUKÓVÖLGY,77008,0
5396,30456,30456,5,Miskolc,2,2,2,61,167754,NYÍRFA UTCA,2,0
5397,30456,30456,5,Miskolc,2,2,2,61,167754,SZENTPÉTERI KAPU,71,1
5399,23959,23959,2,Mohács,3,2,3,27,17808,GYÜMÖLCS UTCA,13,1
5400,23959,23959,2,Mohács,3,2,3,27,17808,ÚJVÁROS,6,1
5401,18485,18485,7,Mór,3,2,3,82,14272,DÓZSA GYÖRGY UTCA,26,0
5403,4783,4783,8,Mosonmagyaróvár,3,2,3,89,32004,SZÉCHENYI ISTVÁN UTCA,7,0
5405,28149,28149,8,Mosonszolnok,4,3,7,89,1644,SZABADSÁG ÚT,18,0
5408,30933,30933,20,Nagykanizsa,2,2,3,196,49026,FÁY ANDRÁS UTCA,7,0
5409,30933,30933,20,Nagykanizsa,2,2,3,196,49026,MUNKÁS UTCA,4,1
5410,30933,30933,20,Nagykanizsa,2,2,3,196,49026,ZEMPLÉN GYŐZŐ UTCA,5,1
5411,13435,13435,13,Nagykáta,3,2,3,131,12467,TEMETŐ UTCA,6,1
5412,19716,19716,13,Nagykőrös,3,2,3,132,24134,TÁZERDŐ DŰLŐ,90,2
5415,31732,31732,13,Nagymaros,3,2,3,137,4679,VASÚT UTCA,40,1
5416,27076,27076,11,Nagysáp,4,3,7,110,1487,SZÉCHENYI ISTVÁN UTCA,35,0
5417,27076,27076,11,Nagysáp,4,3,7,110,1487,TEMETŐ UTCA,8,0
5418,27076,27076,11,Nagysáp,4,3,7,110,1487,TÓTH JÁNOS UTCA,19/B,0
5419,2042,2042,18,Narda,4,3,8,181,469,NYUGATI UTCA,18,1
5420,2042,2042,18,Narda,4,3,8,181,469,PETŐFI UTCA,27,1
5422,14845,14845,15,Nyírbátor,3,2,3,156,12719,TULIPÁN UTCA,7,1
5423,17206,17206,15,Nyíregyháza,2,2,2,157,119746,FERENC KÖRÚT,4,0
5424,17206,17206,15,Nyíregyháza,2,2,2,157,119746,KÁLLÓI ÚT,72,0
5426,17206,17206,15,Nyíregyháza,2,2,2,157,119746,OROSI ÚT,7,1
5427,17206,17206,15,Nyíregyháza,2,2,2,157,119746,SZÉCHENYI UTCA,41,0
5428,17206,17206,15,Nyíregyháza,2,2,2,157,119746,TAMÁSI ÁRON UTCA,2,0
5429,9238,9238,15,Nyírgyulaj,4,3,6,156,2003,TEMETŐ UTCA,14,2
5430,9238,9238,15,Nyírgyulaj,4,3,6,156,2003,TULIPÁN UTCA,14,2
5434,4215,4215,5,Nyomár,4,3,8,55,326,SZABADSÁG ÚT,66,2
5436,4075,4075,13,Ócsa,3,2,3,129,8985,TÁNCSICS MIHÁLY UTCA,10,1
5437,4075,4075,13,Ócsa,3,2,3,129,8985,VÁGÓHÍD UTCA,5,2
5439,22558,22558,5,Onga,4,3,6,61,4858,SPORT UTCA,32,1
5440,22558,22558,5,Onga,4,3,6,61,4858,VASÚT UTCA,17,0
5441,23065,23065,4,Orosháza,3,2,3,50,29081,ISKOLA UTCA,6,2
5443,30766,30766,11,Oroszlány,3,2,3,113,18446,RÁKÓCZI FERENC ÚT,65,1
5444,14492,14492,5,Ózd,3,2,3,62,34481,BUDAI NAGY ANTAL UTCA,1,0
5445,14492,14492,5,Ózd,3,2,3,62,34481,NAP UTCA,12,2
5446,8545,8545,13,Őrbottyán,4,3,5,138,7102,SZŐLŐSOR UTCA,2,0
5449,8679,8679,3,Öregcsertő,4,3,8,37,807,VÉN JÓZSEF UTCA,49,1
5450,8679,8679,3,Öregcsertő,4,3,8,37,807,ZÖLDFA UTCA,2,1
5452,31741,31741,20,Pacsa,3,2,7,197,1711,RÁKÓCZI UTCA,45,1
5453,31741,31741,20,Pacsa,3,2,7,197,1711,SZENT ISTVÁN TÉR,20/D,1
5455,4862,4862,17,Paks,3,2,3,172,19369,HEGY UTCA,18,2
5457,12362,12362,5,Pálháza,3,2,3,65,1061,SPORT UTCA,33,2
5458,12362,12362,5,Pálháza,3,2,3,65,1061,VÖRÖSMARTY MIHÁLY UTCA,2,0
5459,31945,31945,19,Pápa,3,2,3,187,31845,KÜLSŐ VESZPRÉMI ÚT,69/C,0
5461,19415,19415,2,Pécs,2,2,2,28,156049,AIDINGER JÁNOS ÚT,15,1
5462,19415,19415,2,Pécs,2,2,2,28,156049,ALSÓ UTCA,24,1
5463,19415,19415,2,Pécs,2,2,2,28,156049,DISCHKA GYŐZŐ UTCA,02.aug,0
5464,19415,19415,2,Pécs,2,2,2,28,156049,ESZTERGÁR LAJOS UTCA,9,0
5465,19415,19415,2,Pécs,2,2,2,28,156049,JÓKAI UTCA,36,0
5466,19415,19415,2,Pécs,2,2,2,28,156049,KODÁLY ZOLTÁN UTCA,8,0
5467,19415,19415,2,Pécs,2,2,2,28,156049,MALOMVÖLGYI ÚT,21,1
5468,19415,19415,2,Pécs,2,2,2,28,156049,RÁKÓCZI ÚT,13/B,0
5470,19415,19415,2,Pécs,2,2,2,28,156049,VENDÉG UTCA,6,1
5472,6372,6372,13,Pomáz,3,2,3,135,16622,HORVÁTH UTCA,17,1
5474,4792,4792,8,Rábacsanak,4,3,8,86,478,KOSSUTH UTCA,38,0
5475,4792,4792,8,Rábacsanak,4,3,8,86,478,SZÉCHENYI UTCA,7,1
5476,4792,4792,8,Rábacsanak,4,3,8,86,478,SZÉCHENYI UTCA,9,1
5477,9900,9900,7,Rácalmás,3,2,6,78,4419,SIRÁLY UTCA,004624/0002,0
5479,9900,9900,7,Rácalmás,3,2,6,78,4419,VÖRÖSMARTY UTCA,5,0
5480,17260,17260,13,Ráckeve,3,2,3,134,9755,ÚJ UTCA,14,0
5481,17260,17260,13,Ráckeve,3,2,3,134,9755,VÖRÖSMARTY UTCA,50,2
5482,17260,17260,13,Ráckeve,3,2,3,134,9755,ZRÍNYI MIKLÓS UTCA,1,0
5483,14739,14739,15,Rakamaz,3,2,3,157,4555,PETŐFI ÚT,2,2
5484,14739,14739,15,Rakamaz,3,2,3,157,4555,SZENT ISTVÁN ÚT,120,2
5486,26310,26310,3,Rém,4,3,7,36,1320,PETŐFI UTCA,29/A,1
5487,26310,26310,3,Rém,4,3,7,36,1320,PETŐFI UTCA,32,2
5488,26310,26310,3,Rém,4,3,7,36,1320,SZABADSÁG UTCA,41,1
5489,34315,34315,13,Remeteszőlős,4,3,8,123,779,PISZTRÁNG UTCA,16,0
5490,34315,34315,13,Remeteszőlős,4,3,8,123,779,SÜLLŐ UTCA,23,0
5491,34315,34315,13,Remeteszőlős,4,3,8,123,779,VÉNUSZ UTCA,9,0
5493,25788,25788,12,Salgótarján,2,2,2,120,37262,LŐWY SÁNDOR ÚT,5,0
5494,25788,25788,12,Salgótarján,2,2,2,120,37262,RÓZSA ÚT,22,1
5496,31802,31802,7,Sárkeresztes,4,3,7,85,1518,RÁKÓCZI UTCA,26,0
5497,31802,31802,7,Sárkeresztes,4,3,7,85,1518,RÁKÓCZI UTCA,34,0
5498,31802,31802,7,Sárkeresztes,4,3,7,85,1518,SÁRVÁRI UTCA,22,0
5500,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,VIRÁG UTCA,14,0
5501,25344,25344,7,Sárkeresztúr,4,3,6,84,2520,VIRÁG UTCA,19,1
5503,5120,5120,5,Sátoraljaújhely,3,2,3,65,15783,ÁRPÁD UTCA,6,0
5504,5120,5120,5,Sátoraljaújhely,3,2,3,65,15783,MEZŐ UTCA,11,1
5505,5519,5519,2,Siklós,3,2,3,31,9574,SZT. STEFÁN STILJANOVITY KÖZ,1,0
5506,5519,5519,2,Siklós,3,2,3,31,9574,ZENTHE FERENC TÉR,25,1
5507,5519,5519,2,Siklós,3,2,3,31,9574,ZENTHE FERENC TÉR,29,0
5508,17631,17631,14,Siófok,3,2,3,146,25045,RÉT UTCA,2,1
5509,15626,15626,14,Somogysámson,4,3,8,144,748,KOSSUTH LAJOS UTCA,42,2
5510,15626,15626,14,Somogysámson,4,3,8,144,748,PETŐFI UTCA,11,2
5511,15626,15626,14,Somogysámson,4,3,8,144,748,ZRÍNYI UTCA,3,2
5512,8518,8518,8,Sopron,2,2,3,91,60548,BALFI ÚT,23,0
5513,8518,8518,8,Sopron,2,2,3,91,60548,LŐVER KÖRÚT,83,0
5514,8518,8518,8,Sopron,2,2,3,91,60548,POZSONYI ÚT,16,1
5516,28705,28705,7,Szabadbattyán,4,3,6,85,4625,SZÉCHENYI UTCA,75,1
5520,19530,19530,3,Szakmár,4,3,7,37,1205,SZT. ISTVÁN KIRÁLY UTCA,33,1
5521,4774,4774,15,Szakoly,4,3,6,155,2736,SZABADSÁG UTCA,1,0
5522,4774,4774,15,Szakoly,4,3,6,155,2736,SZABADSÁG UTCA,7,2
5524,23870,23870,4,Szarvas,3,2,3,52,16954,BÉKE LAKÓTELEP,3,1
5525,23870,23870,4,Szarvas,3,2,3,52,16954,SZENT LÁSZLÓ UTCA,37,1
5526,33367,33367,6,Szeged,2,2,2,75,168048,BAKTÓI UTCA,42,0
5527,33367,33367,6,Szeged,2,2,2,75,168048,BOKÁNYI DEZSŐ UTCA,27,0
5528,33367,33367,6,Szeged,2,2,2,75,168048,CSŐ UTCA,4,0
5530,33367,33367,6,Szeged,2,2,2,75,168048,HONT FERENC UTCA,20,1
5531,33367,33367,6,Szeged,2,2,2,75,168048,KASSAI UTCA,18,0
5533,33367,33367,6,Szeged,2,2,2,75,168048,PETNEHÁZY UTCA,8,1
5534,33367,33367,6,Szeged,2,2,2,75,168048,SZENTHÁROMSÁG UTCA,7,1
5535,33367,33367,6,Szeged,2,2,2,75,168048,TISZA LAJOS UTCA,82,1
5536,31088,31088,15,Székely,4,3,7,152,1066,PETŐFI UTCA,35,2
5537,31088,31088,15,Székely,4,3,7,152,1066,RADNÓTI MIKLÓS ÚT,36,1
5538,31088,31088,15,Székely,4,3,7,152,1066,VERES PÉTER ÚT,7,1
5539,14827,14827,7,Székesfehérvár,2,2,2,85,100570,BÁSTYA UTCA,7,2
5540,14827,14827,7,Székesfehérvár,2,2,2,85,100570,BULCSU UTCA,4,1
5541,14827,14827,7,Székesfehérvár,2,2,2,85,100570,HORVÁT ISTVÁN LAKÓTELEP,8,0
5543,14827,14827,7,Székesfehérvár,2,2,2,85,100570,SZAMOS UTCA,8,2
5544,14827,14827,7,Székesfehérvár,2,2,2,85,100570,SZŐLŐ UTCA,57,1
5549,22761,22761,17,Szekszárd,2,2,2,173,34296,MÁJUS 1. UTCA,3,0
5550,15440,15440,13,Szentendre,3,2,3,135,25310,HAMVAS BÉLA UTCA,22,1
5551,15440,15440,13,Szentendre,3,2,3,135,25310,RÓZSA KÖZ,1,2
5552,14456,14456,6,Szentes,3,2,3,76,28509,MUNKÁS UTCA,84,1
5553,13277,13277,13,Szigethalom,3,2,3,136,16886,BABITS MIHÁLY UTCA,2/A,2
5554,28954,28954,13,Szigetszentmiklós,3,2,3,136,34708,HATÁR ÚT,6/A,1
5555,28954,28954,13,Szigetszentmiklós,3,2,3,136,34708,ORGONA UTCA,17,2
5556,26578,26578,2,Szigetvár,3,2,3,33,10614,TÜKÖR ÚT,003845/3,1
5557,9496,9496,5,Szirmabesenyő,4,3,6,61,4438,PETŐFI UTCA,103,0
5560,27854,27854,16,Szolnok,2,2,2,167,72953,BERCSÉNYI UTCA,32,1
5561,27854,27854,16,Szolnok,2,2,2,167,72953,INDÓHÁZ UTCA,9,0
5563,27854,27854,16,Szolnok,2,2,2,167,72953,VAS GEREBEN UTCA,12/A,2
5565,3009,3009,18,Szombathely,2,2,2,181,78884,OLIMPIA UTCA,37,1
5566,3009,3009,18,Szombathely,2,2,2,181,78884,PÁZMÁNY PÉTER KÖRÚT,28,1
5568,3009,3009,18,Szombathely,2,2,2,181,78884,VÁCI MIHÁLY UTCA,66,1
5569,28866,28866,13,Sződliget,4,3,6,138,4464,TÁNCSICS MIHÁLY UTCA,3,2
5570,28866,28866,13,Sződliget,4,3,6,138,4464,VAK BOTTYÁN UTCA,11,1
5571,28866,28866,13,Sződliget,4,3,6,138,4464,VAK BOTTYÁN UTCA,13,1
5572,8758,8758,11,Tát,4,3,5,110,5302,SZENT ISTVÁN ÚT,3,0
5573,8758,8758,11,Tát,4,3,5,110,5302,SZÉP UTCA,30,1
5574,8758,8758,11,Tát,4,3,5,110,5302,TOLDI UTCA,1,0
5575,20127,20127,11,Tata,3,2,3,114,23575,BACSÓ BÉLA UTCA,66,1
5576,20127,20127,11,Tata,3,2,3,114,23575,NYÍRFA UTCA,27,0
5577,18157,18157,11,Tatabánya,2,2,2,115,67753,DÓZSAKERT,0,1
5578,18157,18157,11,Tatabánya,2,2,2,115,67753,GÁL ISTVÁN LAKÓTELEP,406,0
5579,18157,18157,11,Tatabánya,2,2,2,115,67753,OTTHON UTCA,7,0
5580,18157,18157,11,Tatabánya,2,2,2,115,67753,SÁRBERKI LAKÓTELEP,211,1
5582,12593,12593,15,Tiszadob,4,3,6,158,2869,MUNKÁCSY UTCA,34,0
5583,12593,12593,15,Tiszadob,4,3,6,158,2869,VÁSÁRHELYI UTCA,18,0
5585,30623,30623,3,Tiszakécske,3,2,3,44,11430,KEREKDOMBDŰLŐ TANYA,63/B,2
5586,28352,28352,5,Tiszaújváros,3,2,3,68,16500,SZENT ISTVÁN ÚT,46,0
5587,7597,7597,15,Tiszavasvári,3,2,3,158,12848,VASVÁRI PÁL UTCA,6,0
5589,16957,16957,15,Tornyospálca,4,3,6,153,2576,VIRÁG UTCA,26,2
5590,16957,16957,15,Tornyospálca,4,3,6,153,2576,VIRÁG UTCA,44,0
5591,29823,29823,13,Tököl,3,2,3,136,10851,SZADOVA UTCA,21,1
5592,6859,6859,13,Törökbálint,3,2,3,127,12841,MÁTYÁS UTCA,5,1
5594,12894,12894,13,Üllő,3,2,3,139,11425,DÓRA SÁNDOR KÖRÚT,38,2
5595,24934,24934,13,Vác,3,2,3,138,33831,FŰZ UTCA,12,0
5596,24934,24934,13,Vác,3,2,3,138,33831,RÁCZ PÁL UTCA,8,1
5597,8989,8989,9,Vámospércs,3,2,3,101,5347,VÍG UTCA,2,0
5599,8989,8989,9,Vámospércs,3,2,3,101,5347,ZRÍNYI UTCA,22,2
5603,25016,25016,7,Velence,3,2,3,80,5474,VAJDA JÁNOS UTCA,1,0
5605,18342,18342,13,Veresegyház,3,2,3,128,15998,KÁLVIN UTCA,15,2
5607,11767,11767,19,Veszprém,2,2,2,191,61721,JUTASI ÚT,59,1
5609,11767,11767,19,Veszprém,2,2,2,191,61721,VÖRÖSMARTY MIHÁLY TÉR,11,1
5610,21722,21722,10,Zagyvaszántó,4,3,6,107,1976,RÓZSA ÚT,18,2
5611,21722,21722,10,Zagyvaszántó,4,3,6,107,1976,RÓZSA ÚT,21/A,0
5612,21722,21722,10,Zagyvaszántó,4,3,6,107,1976,SELYPI ÚT,2,0
5613,16203,16203,15,Záhony,3,2,3,160,4062,JÓZSEF ATTILA ÚT,37/B,1
5614,16203,16203,15,Záhony,3,2,3,160,4062,ÚJÉLET ÚT,7/C,1
5615,16203,16203,15,Záhony,3,2,3,160,4062,ÚJÉLET ÚT,7/E,2
5616,32054,32054,20,Zalaegerszeg,2,2,2,197,59499,BERZSENYI DÁNIEL UTCA,5,1
5619,12201,12201,2,Zók,4,3,8,32,307,PÁZDÁNY UTCA,2,1
5620,12201,12201,2,Zók,4,3,8,32,307,PÁZDÁNY UTCA,13,0
5621,12201,12201,2,Zók,4,3,8,32,307,PÁZDÁNY UTCA,20,0
5623,22035,22035,13,Zsámbok,4,3,6,128,2408,TURAI ÚT,13,0
5624,22035,22035,13,Zsámbok,4,3,6,128,2408,TURAI ÚT,25,0
6001,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,AKADÉMIA UTCA,14,0
6002,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,BÉCSI UTCA,5,2
6003,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,GARIBALDI UTCA,3,1
6005,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,KOSSUTH LAJOS UTCA,15,1
6006,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,MARKÓ UTCA,7,0
6007,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,PETŐFI TÉR,3,1
6008,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,PETŐFI SÁNDOR UTCA,7,0
6009,13392,13392,1,Budapest 05. kerület,1,1,1,999,25210,RÉGI POSTA UTCA,14,2
6011,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,ANDRÁSSY ÚT,18,0
6012,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,BAJCSY-ZSILINSZKY ÚT,63,0
6013,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,EÖTVÖS UTCA,39,0
6014,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,FELSŐ ERDŐSOR,3,2
6015,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,IZABELLA UTCA,44/A,2
6018,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,RIPPL-RÓNAI UTCA,23,0
6020,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,RÓZSA UTCA,50,2
6022,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,SZÓFIA UTCA,18,0
6023,16586,16586,1,Budapest 06. kerület,1,1,1,999,38319,SZONDI UTCA,11,0
6025,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,ALMÁSSY TÉR,16,2
6026,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,ALSÓ ERDŐSOR,3,0
6027,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,BAJZA UTCA,6,1
6028,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,BETHLEN GÁBOR UTCA,11,2
6030,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,DAMJANICH UTCA,19,0
6031,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,DEMBINSZKY UTCA,29,0
6033,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,DOB UTCA,69,2
6034,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,DOB UTCA,71,2
6035,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,DOHÁNY UTCA,30/A,0
6036,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,ERZSÉBET KÖRÚT,20,1
6037,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,ERZSÉBET KÖRÚT,21,0
6038,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,ERZSÉBET KÖRÚT,34,1
6040,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,HERNÁD UTCA,25,1
6041,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,IZABELLA UTCA,25,2
6042,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,MAREK JÓZSEF UTCA,32,0
6043,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,NEFELEJCS UTCA,31,0
6044,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,NYÁR UTCA,22,0
6045,29744,29744,1,Budapest 07. kerület,1,1,1,999,56093,PETERDY UTCA,37,0
6048,25405,25405,1,Budapest 08. kerület,1,1,1,999,76250,BERZSENYI UTCA,3,1
